player_name,salary,season,salary_mill,year
Luke Walton,5680000,2011-12,5.68,2011
OJ Mayo,5632637,2011-12,5.63,2011
Channing Frye,5600000,2011-12,5.6,2011
John Wall,5530080,2011-12,5.53,2011
Amir Johnson,5500000,2011-12,5.5,2011
Nate Robinson,5483307,2011-12,5.48,2011
Mike Miller,5400000,2011-12,5.4,2011
Jason Richardson,5395000,2011-12,5.4,2011
Martell Webster,5256000,2011-12,5.26,2011
Chuck Hayes,5250000,2011-12,5.25,2011
Louis Williams,5176000,2011-12,5.18,2011
Kyrie Irving,5144280,2011-12,5.14,2011
Hasheem Thabeet,5127720,2011-12,5.13,2011
Russell Westbrook,5082416,2011-12,5.08,2011
Kyle Korver,5000000,2011-12,5.0,2011
Jason Maxiell,5000000,2011-12,5.0,2011
Luc Mbah a Moute,5000000,2011-12,5.0,2011
Jarrett Jack,5000000,2011-12,5.0,2011
Jamal Crawford,5000000,2011-12,5.0,2011
Evan Turner,4947840,2011-12,4.95,2011
Darko Milicic,4776500,2011-12,4.78,2011
Brad Miller,4752000,2011-12,4.75,2011
Zaza Pachulia,4750000,2011-12,4.75,2011
Ronnie Brewer,4710000,2011-12,4.71,2011
Kevin Love,4609701,2011-12,4.61,2011
Linas Kleiza,4605000,2011-12,4.61,2011
James Harden,4604760,2011-12,4.6,2011
Derrick Williams,4602720,2011-12,4.6,2011
Nikola Pekovic,4503600,2011-12,4.5,2011
Jonas Jerebko,4500000,2011-12,4.5,2011
Derrick Favors,4443360,2011-12,4.44,2011
Daniel Gibson,4403834,2011-12,4.4,2011
Ronny Turiaf,4360000,2011-12,4.36,2011
Jose Juan Barea,4300000,2011-12,4.3,2011
Ramon Sessions,4257973,2011-12,4.26,2011
Brandon Bass,4250000,2011-12,4.25,2011
Randy Foye,4250000,2011-12,4.25,2011
Jared Dudley,4250000,2011-12,4.25,2011
Chris Andersen,4234000,2011-12,4.23,2011
Danilo Gallinari,4190182,2011-12,4.19,2011
Tyreke Evans,4151640,2011-12,4.15,2011
Enes Kanter,4133280,2011-12,4.13,2011
Charlie Bell,4099920,2011-12,4.1,2011
Spencer Hawes,4051024,2011-12,4.05,2011
Wesley Johnson,4006080,2011-12,4.01,2011
Jordan Farmar,4000000,2011-12,4.0,2011
Anthony Morrow,4000000,2011-12,4.0,2011
Ryan Gomes,4000000,2011-12,4.0,2011
Steve Blake,4000000,2011-12,4.0,2011
Mario Chalmers,4000000,2011-12,4.0,2011
Hakim Warrick,4000000,2011-12,4.0,2011
Matt Carroll,3900000,2011-12,3.9,2011
Eric Gordon,3831184,2011-12,3.83,2011
Dorell Wright,3823000,2011-12,3.82,2011
Udonis Haslem,3780000,2011-12,3.78,2011
Mike Dunleavy,3750000,2011-12,3.75,2011
Nazr Mohammed,3750000,2011-12,3.75,2011
Tristan Thompson,3726600,2011-12,3.73,2011
CJ Miles,3700000,2011-12,3.7,2011
Nick Young,3695857,2011-12,3.7,2011
Luke Ridnour,3680000,2011-12,3.68,2011
Tiago Splitter,3672000,2011-12,3.67,2011
DeMarcus Cousins,3627720,2011-12,3.63,2011
Joel Anthony,3600000,2011-12,3.6,2011
Shaun Livingston,3500000,2011-12,3.5,2011
Carlos Delfino,3500000,2011-12,3.5,2011
Chris Duhon,3500000,2011-12,3.5,2011
Shannon Brown,3500000,2011-12,3.5,2011
Ricky Rubio,3480120,2011-12,3.48,2011
Jonny Flynn,3414720,2011-12,3.41,2011
CJ Watson,3400000,2011-12,3.4,2011
Derek Fisher,3400000,2011-12,3.4,2011
Marco Belinelli,3377604,2011-12,3.38,2011
Timofey Mozgov,3343896,2011-12,3.34,2011
Daequan Cook,3341558,2011-12,3.34,2011
Matt Bonner,3315000,2011-12,3.32,2011
Thabo Sefolosha,3300000,2011-12,3.3,2011
Ekpe Udoh,3294960,2011-12,3.29,2011
Nick Collison,3272997,2011-12,3.27,2011
Johan Petro,3250000,2011-12,3.25,2011
Will Bynum,3250000,2011-12,3.25,2011
Raja Bell,3240000,2011-12,3.24,2011
DJ Augustin,3236470,2011-12,3.24,2011
Tony Allen,3150000,2011-12,3.15,2011
Stephen Curry,3117120,2011-12,3.12,2011
Brook Lopez,3076983,2011-12,3.08,2011
Jan Vesely,3065040,2011-12,3.07,2011
Corey Brewer,3059000,2011-12,3.06,2011
Jerryd Bayless,3042280,2011-12,3.04,2011
Greg Monroe,3007920,2011-12,3.01,2011
Jason Thompson,3001284,2011-12,3.0,2011
Chris Wilcox,3000000,2011-12,3.0,2011
Shawne Williams,3000000,2011-12,3.0,2011
Jeff Foster,3000000,2011-12,3.0,2011
Josh McRoberts,3000000,2011-12,3.0,2011
Shane Battier,3000000,2011-12,3.0,2011
Brandon Rush,2956658,2011-12,2.96,2011
Anthony Randolph,2911231,2011-12,2.91,2011
Robin Lopez,2862602,2011-12,2.86,2011
Jordan Hill,2855760,2011-12,2.86,2011
Bismack Biyombo,2798040,2011-12,2.8,2011
Al-Farouq Aminu,2755560,2011-12,2.76,2011
Eduardo Najera,2750000,2011-12,2.75,2011
Marreese Speights,2721255,2011-12,2.72,2011
Dahntay Jones,2700000,2011-12,2.7,2011
Antonio McDyess,2640000,2011-12,2.64,2011
DeMar DeRozan,2625000,2011-12,2.62,2011
Roy Hibbert,2588590,2011-12,2.59,2011
Brandon Knight,2563320,2011-12,2.56,2011
Ersan Ilyasova,2541000,2011-12,2.54,2011
Gordon Hayward,2532960,2011-12,2.53,2011
DeShawn Stevenson,2500000,2011-12,2.5,2011
Reggie Williams,2500000,2011-12,2.5,2011
Kenyon Martin,2500000,2011-12,2.5,2011
Jason Smith,2500000,2011-12,2.5,2011
Aaron Gray,2500000,2011-12,2.5,2011
Brandon Jennings,2493720,2011-12,2.49,2011
Ryan Hollins,2483333,2011-12,2.48,2011
JaVale McGee,2462400,2011-12,2.46,2011
Quentin Richardson,2446600,2011-12,2.45,2011
Paul George,2406240,2011-12,2.41,2011
Louis Amundson,2403000,2011-12,2.4,2011
JR Smith,2382353,2011-12,2.38,2011
Terrence Williams,2369040,2011-12,2.37,2011
Kemba Walker,2356320,2011-12,2.36,2011
JJ Hickson,2354537,2011-12,2.35,2011
Cole Aldrich,2286000,2011-12,2.29,2011
Gerald Henderson,2250600,2011-12,2.25,2011
Anthony Parker,2250000,2011-12,2.25,2011
Keyon Dooling,2246400,2011-12,2.25,2011
Ben Wallace,2246400,2011-12,2.25,2011
Ryan Anderson,2244601,2011-12,2.24,2011
Jimmer Fredette,2238360,2011-12,2.24,2011
Courtney Lee,2225093,2011-12,2.23,2011
Kosta Koufos,2203792,2011-12,2.2,2011
Rudy Fernandez,2180443,2011-12,2.18,2011
Xavier Henry,2171640,2011-12,2.17,2011
Nicolas Batum,2155365,2011-12,2.16,2011
Josh Howard,2150000,2011-12,2.15,2011
Tyler Hansbrough,2138040,2011-12,2.14,2011
Klay Thompson,2126520,2011-12,2.13,2011
Goran Dragic,2108000,2011-12,2.11,2011
George Hill,2086360,2011-12,2.09,2011
Ed Davis,2063040,2011-12,2.06,2011
Anthony Tolliver,2050000,2011-12,2.05,2011
Darrell Arthur,2027119,2011-12,2.03,2011
Alec Burks,2020200,2011-12,2.02,2011
Donte Greene,2015896,2011-12,2.02,2011
DJ White,2001167,2011-12,2.0,2011
Dante Cunningham,2000000,2011-12,2.0,2011
Earl Watson,2000000,2011-12,2.0,2011
Patrick Patterson,1959960,2011-12,1.96,2011
Austin Daye,1929600,2011-12,1.93,2011
Markieff Morris,1919160,2011-12,1.92,2011
Matt Barnes,1906200,2011-12,1.91,2011
Larry Sanders,1861920,2011-12,1.86,2011
Omer Asik,1857500,2011-12,1.86,2011
James Johnson,1833120,2011-12,1.83,2011
Marcus Morris,1823280,2011-12,1.82,2011
Luke Babbitt,1768800,2011-12,1.77,2011
Jrue Holiday,1741440,2011-12,1.74,2011
Kawhi Leonard,1731960,2011-12,1.73,2011
Kevin Seraphin,1680360,2011-12,1.68,2011
Renaldo Balkman,1675000,2011-12,1.68,2011
Ty Lawson,1654440,2011-12,1.65,2011
Nikola Vucevic,1645400,2011-12,1.65,2011
Eric Bledsoe,1596360,2011-12,1.6,2011
Jeff Teague,1579920,2011-12,1.58,2011
Gustavo Ayon,1567500,2011-12,1.57,2011
Iman Shumpert,1563120,2011-12,1.56,2011
Avery Bradley,1524480,2011-12,1.52,2011
Eric Maynor,1516680,2011-12,1.52,2011
Jeff Ayres,1500000,2011-12,1.5,2011
James Jones,1500000,2011-12,1.5,2011
Sebastian Telfair,1500000,2011-12,1.5,2011
Greg Oden,1500000,2011-12,1.5,2011
Gary Forbes,1500000,2011-12,1.5,2011
Chris Singleton,1485000,2011-12,1.48,2011
James Anderson,1463520,2011-12,1.46,2011
Darren Collison,1455960,2011-12,1.46,2011
Tobias Harris,1418160,2011-12,1.42,2011
Craig Brackins,1404960,2011-12,1.4,2011
Jerry Stackhouse,1352181,2011-12,1.35,2011
Jason Collins,1352181,2011-12,1.35,2011
Tracy McGrady,1352181,2011-12,1.35,2011
Vladimir Radmanovic,1352181,2011-12,1.35,2011
Brian Scalabrine,1352181,2011-12,1.35,2011
Brian Cardinal,1352181,2011-12,1.35,2011
Troy Murphy,1352181,2011-12,1.35,2011
Juwan Howard,1352181,2011-12,1.35,2011
Eddie House,1352181,2011-12,1.35,2011
Mike Bibby,1352181,2011-12,1.35,2011
Tony Battie,1352181,2011-12,1.35,2011
Kurt Thomas,1352181,2011-12,1.35,2011
Jamaal Magloire,1352181,2011-12,1.35,2011
Anthony Carter,1352181,2011-12,1.35,2011
Elliot Williams,1348800,2011-12,1.35,2011
Omri Casspi,1341960,2011-12,1.34,2011
Michael Redd,1308506,2011-12,1.31,2011
Nolan Smith,1306920,2011-12,1.31,2011
Hamed Haddadi,1300000,2011-12,1.3,2011
Trevor Booker,1294920,2011-12,1.29,2011
BJ Mullens,1288200,2011-12,1.29,2011
Serge Ibaka,1288200,2011-12,1.29,2011
Kenneth Faried,1254720,2011-12,1.25,2011
Damion James,1243080,2011-12,1.24,2011
Rodrigue Beaubois,1236720,2011-12,1.24,2011
Reggie Evans,1229255,2011-12,1.23,2011
Eddy Curry,1229255,2011-12,1.23,2011
Jared Jeffries,1229255,2011-12,1.23,2011
Rasual Butler,1229255,2011-12,1.23,2011
Jamaal Tinsley,1229255,2011-12,1.23,2011
Jannero Pargo,1223166,2011-12,1.22,2011
Willie Green,1223166,2011-12,1.22,2011
Marquis Daniels,1223166,2011-12,1.22,2011
Aleksandar Pavlovic,1223166,2011-12,1.22,2011
Brian Cook,1223166,2011-12,1.22,2011
Jason Kapono,1223166,2011-12,1.22,2011
Maurice Evans,1223166,2011-12,1.22,2011
Royal Ivey,1200000,2011-12,1.2,2011
Taj Gibson,1195680,2011-12,1.2,2011
Dominique Jones,1193280,2011-12,1.19,2011
Earl Clark,1160000,2011-12,1.16,2011
Reggie Jackson,1156320,2011-12,1.16,2011
Wayne Ellington,1154040,2011-12,1.15,2011
Quincy Pondexter,1153800,2011-12,1.15,2011
Delonte West,1146337,2011-12,1.15,2011
Damien Wilkins,1146337,2011-12,1.15,2011
TJ Ford,1146337,2011-12,1.15,2011
Roger Mason,1146337,2011-12,1.15,2011
Toney Douglas,1145640,2011-12,1.15,2011
Joel Przybilla,1145027,2011-12,1.15,2011
Jordan Crawford,1120440,2011-12,1.12,2011
Greivis Vasquez,1113600,2011-12,1.11,2011
MarShon Brooks,1110120,2011-12,1.11,2011
Daniel Orton,1105560,2011-12,1.11,2011
Christian Eyenga,1097520,2011-12,1.1,2011
Lazar Hayward,1097520,2011-12,1.1,2011
Jordan Hamilton,1073286,2011-12,1.07,2011
Ronnie Price,1069509,2011-12,1.07,2011
JaJuan Johnson,1042320,2011-12,1.04,2011
Norris Cole,1035960,2011-12,1.04,2011
Cory Joseph,1028400,2011-12,1.03,2011
Jimmy Butler,1020960,2011-12,1.02,2011
Jeremy Pargo,1000000,2011-12,1.0,2011
Jon Brockman,1000000,2011-12,1.0,2011
Shelden Williams,992680,2011-12,0.99,2011
Steve Novak,992680,2011-12,0.99,2011
Von Wafer,992680,2011-12,0.99,2011
Craig Smith,992680,2011-12,0.99,2011
DeJuan Blair,986000,2011-12,0.99,2011
Sam Young,947800,2011-12,0.95,2011
John Lucas,915852,2011-12,0.92,2011
Ian Mahinmi,915852,2011-12,0.92,2011
Brandan Wright,915852,2011-12,0.92,2011
Dominic McGuire,915852,2011-12,0.92,2011
Sean Williams,885120,2011-12,0.89,2011
Henry Walker,885120,2011-12,0.89,2011
Sundiata Gaines,854389,2011-12,0.85,2011
Derrick Brown,854389,2011-12,0.85,2011
Alonzo Gee,854389,2011-12,0.85,2011
Chase Budinger,854389,2011-12,0.85,2011
AJ Price,854389,2011-12,0.85,2011
Jodie Meeks,854389,2011-12,0.85,2011
Danny Green,854389,2011-12,0.85,2011
Erick Dampier,850522,2011-12,0.85,2011
Chandler Parsons,850000,2011-12,0.85,2011
Keith Bogans,848266,2011-12,0.85,2011
DeMarre Carroll,833713,2011-12,0.83,2011
Solomon Alabi,830000,2011-12,0.83,2011
Yi Jianlian,827197,2011-12,0.83,2011
Lance Stephenson,810000,2011-12,0.81,2011
Andy Rautins,788872,2011-12,0.79,2011
Tyler Honeycutt,775000,2011-12,0.78,2011
Greg Stiemsma,762195,2011-12,0.76,2011
Semih Erden,762195,2011-12,0.76,2011
Samardo Samuels,762195,2011-12,0.76,2011
Luke Harangody,762195,2011-12,0.76,2011
Devin Ebanks,762195,2011-12,0.76,2011
Dexter Pittman,762195,2011-12,0.76,2011
Landry Fields,762195,2011-12,0.76,2011
Jeremy Lin,762195,2011-12,0.76,2011
Chris Johnson,762195,2011-12,0.76,2011
Armon Johnson,762195,2011-12,0.76,2011
Hassan Whiteside,762195,2011-12,0.76,2011
Gary Neal,762195,2011-12,0.76,2011
Jeremy Evans,762195,2011-12,0.76,2011
Jeremy Tyler,650000,2011-12,0.65,2011
Ishmael Smith,639254,2011-12,0.64,2011
Bobby Simmons,594836,2011-12,0.59,2011
Josh Selby,550000,2011-12,0.55,2011
Gerald Green,516999,2011-12,0.52,2011
Malcolm Lee,500000,2011-12,0.5,2011
Ryan Reid,475000,2011-12,0.48,2011
Ivan Johnson,473604,2011-12,0.47,2011
E'Twaun Moore,473604,2011-12,0.47,2011
Jordan Williams,473604,2011-12,0.47,2011
Cory Higgins,473604,2011-12,0.47,2011
Julyan Stone,473604,2011-12,0.47,2011
Vernon Macklin,473604,2011-12,0.47,2011
Charles Jenkins,473604,2011-12,0.47,2011
Chris Wright,473604,2011-12,0.47,2011
Travis Leslie,473604,2011-12,0.47,2011
Trey Thompkins,473604,2011-12,0.47,2011
Darius Morris,473604,2011-12,0.47,2011
Andrew Goudelock,473604,2011-12,0.47,2011
Terrel Harris,473604,2011-12,0.47,2011
Jon Leuer,473604,2011-12,0.47,2011
Josh Harrellson,473604,2011-12,0.47,2011
Jerome Jordan,473604,2011-12,0.47,2011
Justin Harper,473604,2011-12,0.47,2011
DeAndre Liggins,473604,2011-12,0.47,2011
Lavoy Allen,473604,2011-12,0.47,2011
Isaiah Thomas,473604,2011-12,0.47,2011
Shelvin Mack,473604,2011-12,0.47,2011
Solomon Jones,440353,2011-12,0.44,2011
Larry Hughes,414443,2011-12,0.41,2011
Walker Russell,374289,2011-12,0.37,2011
Lance Thomas,328444,2011-12,0.33,2011
Josh Davis,314041,2011-12,0.31,2011
Francisco Elson,305792,2011-12,0.31,2011
DaJuan Summers,303137,2011-12,0.3,2011
Greg Smith,301733,2011-12,0.3,2011
Mike James,277566,2011-12,0.28,2011
Jeff Adrien,270427,2011-12,0.27,2011
Derrick Caracter,270427,2011-12,0.27,2011
Hamady N'Diaye,270427,2011-12,0.27,2011
Mickell Gladness,248263,2011-12,0.25,2011
Darington Hobson,245884,2011-12,0.25,2011
Jeff Foote,225341,2011-12,0.23,2011
Donald Sloan,198629,2011-12,0.2,2011
Earl Barron,185588,2011-12,0.19,2011
Mychel Thompson,168035,2011-12,0.17,2011
Carldell Johnson,168035,2011-12,0.17,2011
Manny Harris,122942,2011-12,0.12,2011
Malcolm Thomas,103104,2011-12,0.1,2011
Dennis Horner,91642,2011-12,0.09,2011
Larry Owens,86052,2011-12,0.09,2011
Brian Skinner,65446,2011-12,0.07,2011
Ike Diogu,64028,2011-12,0.06,2011
Andre Emmett,61433,2011-12,0.06,2011
Ben Uzoh,61433,2011-12,0.06,2011
Garret Siler,51097,2011-12,0.05,2011
Courtney Fortson,42009,2011-12,0.04,2011
Kobe Bryant,27849000,2012-13,27.85,2012
Brandon Roy,21459805,2012-13,21.46,2012
Dirk Nowitzki,20907128,2012-13,20.91,2012
Gilbert Arenas,20807922,2012-13,20.81,2012
Amare Stoudemire,19948799,2012-13,19.95,2012
Joe Johnson,19752645,2012-13,19.75,2012
Carmelo Anthony,19450000,2012-13,19.45,2012
Dwight Howard,19261200,2012-13,19.26,2012
Pau Gasol,19000000,2012-13,19.0,2012
Elton Brand,18160354,2012-13,18.16,2012
Chris Paul,17779457,2012-13,17.78,2012
Kevin Durant,17548838,2012-13,17.55,2012
LeBron James,17545000,2012-13,17.55,2012
Chris Bosh,17545000,2012-13,17.55,2012
Deron Williams,17177795,2012-13,17.18,2012
Dwyane Wade,17024000,2012-13,17.02,2012
Paul Pierce,16790345,2012-13,16.79,2012
Zach Randolph,16500000,2012-13,16.5,2012
Andrew Bynum,16473002,2012-13,16.47,2012
Rudy Gay,16460532,2012-13,16.46,2012
Derrick Rose,16402500,2012-13,16.4,2012
Rashard Lewis,15052181,2012-13,15.05,2012
Carlos Boozer,15000000,2012-13,15.0,2012
Al Jefferson,15000000,2012-13,15.0,2012
Baron Davis,14850000,2012-13,14.85,2012
Andre Iguodala,14718250,2012-13,14.72,2012
Manu Ginobili,14107492,2012-13,14.11,2012
Marc Gasol,13891359,2012-13,13.89,2012
Roy Hibbert,13668750,2012-13,13.67,2012
Kevin Love,13668750,2012-13,13.67,2012
Eric Gordon,13668750,2012-13,13.67,2012
Russell Westbrook,13668750,2012-13,13.67,2012
Brook Lopez,13668000,2012-13,13.67,2012
Tyson Chandler,13604188,2012-13,13.6,2012
Emeka Okafor,13543250,2012-13,13.54,2012
Luol Deng,13326700,2012-13,13.33,2012
Josh Smith,13200000,2012-13,13.2,2012
Andrew Bogut,13150000,2012-13,13.15,2012
Danny Granger,13058606,2012-13,13.06,2012
LaMarcus Aldridge,13000000,2012-13,13.0,2012
Nenê,13000000,2012-13,13.0,2012
Kevin Martin,12939675,2012-13,12.94,2012
David Lee,12744000,2012-13,12.74,2012
Tony Parker,12500000,2012-13,12.5,2012
Kevin Garnett,12467532,2012-13,12.47,2012
Ben Gordon,12400000,2012-13,12.4,2012
Al Horford,12000000,2012-13,12.0,2012
Kris Humphries,12000000,2012-13,12.0,2012
Nicolas Batum,11950000,2012-13,11.95,2012
Hidayet Turkoglu,11815850,2012-13,11.82,2012
Joakim Noah,11050000,2012-13,11.05,2012
Jose Calderon,11046591,2012-13,11.05,2012
Rajon Rondo,11000000,2012-13,11.0,2012
Monta Ellis,11000000,2012-13,11.0,2012
Corey Maggette,10924138,2012-13,10.92,2012
DeAndre Jordan,10532977,2012-13,10.53,2012
Richard Hamilton,10500000,2012-13,10.5,2012
Richard Jefferson,10164000,2012-13,10.16,2012
Stephen Jackson,10060000,2012-13,10.06,2012
JaVale McGee,10000000,2012-13,10.0,2012
David West,10000000,2012-13,10.0,2012
Andrea Bargnani,10000000,2012-13,10.0,2012
Andrei Kirilenko,9779349,2012-13,9.78,2012
Gerald Wallace,9682435,2012-13,9.68,2012
Tim Duncan,9638554,2012-13,9.64,2012
Danilo Gallinari,9439000,2012-13,9.44,2012
Andris Biedrins,9000000,2012-13,9.0,2012
Steve Nash,8900000,2012-13,8.9,2012
Ryan Anderson,8700000,2012-13,8.7,2012
Shawn Marion,8646364,2012-13,8.65,2012
Jameer Nelson,8600000,2012-13,8.6,2012
Devin Harris,8500000,2012-13,8.5,2012
Rodney Stuckey,8500000,2012-13,8.5,2012
Maurice Williams,8500000,2012-13,8.5,2012
Anderson Varejao,8400000,2012-13,8.4,2012
Brendan Haywood,8349000,2012-13,8.35,2012
Marvin Williams,8287500,2012-13,8.29,2012
Lamar Odom,8200000,2012-13,8.2,2012
Jeff Green,8100000,2012-13,8.1,2012
John Salmons,8080000,2012-13,8.08,2012
Charlie Villanueva,8060000,2012-13,8.06,2012
Thaddeus Young,8039130,2012-13,8.04,2012
Tyrus Thomas,8000000,2012-13,8.0,2012
Chris Kaman,8000000,2012-13,8.0,2012
George Hill,8000000,2012-13,8.0,2012
Caron Butler,8000000,2012-13,8.0,2012
Andray Blatche,7972891,2012-13,7.97,2012
Ersan Ilyasova,7900000,2012-13,7.9,2012
Beno Udrih,7810000,2012-13,7.81,2012
Kendrick Perkins,7800531,2012-13,7.8,2012
Marcus Thornton,7632500,2012-13,7.63,2012
Arron Afflalo,7562500,2012-13,7.56,2012
Goran Dragic,7500000,2012-13,7.5,2012
DeSagana Diop,7372200,2012-13,7.37,2012
Metta World Peace,7258960,2012-13,7.26,2012
Marcin Gortat,7258960,2012-13,7.26,2012
Trevor Ariza,7258960,2012-13,7.26,2012
Blake Griffin,7226891,2012-13,7.23,2012
Paul Millsap,7200000,2012-13,7.2,2012
Mike Conley,7180000,2012-13,7.18,2012
Travis Outlaw,7000000,2012-13,7.0,2012
Josh Childress,6890056,2012-13,6.89,2012
Tayshaun Prince,6764045,2012-13,6.76,2012
Samuel Dalembert,6700000,2012-13,6.7,2012
Al Harrington,6687400,2012-13,6.69,2012
Drew Gooden,6680000,2012-13,6.68,2012
Wesley Matthews,6505320,2012-13,6.51,2012
Brandon Bass,6500000,2012-13,6.5,2012
Spencer Hawes,6500000,2012-13,6.5,2012
Darko Milicic,6457255,2012-13,6.46,2012
Glen Davis,6400000,2012-13,6.4,2012
Francisco Garcia,6100000,2012-13,6.1,2012
Luke Walton,6091363,2012-13,6.09,2012
JJ Redick,6000000,2012-13,6.0,2012
Nick Young,6000000,2012-13,6.0,2012
Channing Frye,6000000,2012-13,6.0,2012
Amir Johnson,6000000,2012-13,6.0,2012
Wilson Chandler,5930415,2012-13,5.93,2012
John Wall,5915880,2012-13,5.92,2012
James Harden,5820416,2012-13,5.82,2012
Mike Miller,5800000,2012-13,5.8,2012
Jason Richardson,5799625,2012-13,5.8,2012
Aaron Brooks,5750000,2012-13,5.75,2012
Michael Beasley,5750000,2012-13,5.75,2012
Kyle Lowry,5750000,2012-13,5.75,2012
Jarrett Jack,5580000,2012-13,5.58,2012
Kyrie Irving,5530080,2012-13,5.53,2012
Chuck Hayes,5486250,2012-13,5.49,2012
Evan Turner,5293080,2012-13,5.29,2012
Tyreke Evans,5251824,2012-13,5.25,2012
Jason Thompson,5250000,2012-13,5.25,2012
Zaza Pachulia,5248750,2012-13,5.25,2012
Chris Andersen,5225952,2012-13,5.23,2012
Anthony Davis,5144280,2012-13,5.14,2012
Louis Williams,5000000,2012-13,5.0,2012
Kyle Korver,5000000,2012-13,5.0,2012
Jason Terry,5000000,2012-13,5.0,2012
Courtney Lee,5000000,2012-13,5.0,2012
Ramon Sessions,5000000,2012-13,5.0,2012
Andre Miller,5000000,2012-13,5.0,2012
Jason Maxiell,5000000,2012-13,5.0,2012
Omer Asik,5000000,2012-13,5.0,2012
Jeremy Lin,5000000,2012-13,5.0,2012
Jamal Crawford,5000000,2012-13,5.0,2012
Landry Fields,5000000,2012-13,5.0,2012
Derrick Williams,4947840,2012-13,4.95,2012
Robin Lopez,4899293,2012-13,4.9,2012
Luc Mbah a Moute,4794192,2012-13,4.79,2012
Daniel Gibson,4792332,2012-13,4.79,2012
Derrick Favors,4753320,2012-13,4.75,2012
Nikola Pekovic,4640000,2012-13,4.64,2012
Michael Kidd-Gilchrist,4602720,2012-13,4.6,2012
Linas Kleiza,4600000,2012-13,4.6,2012
Marcus Camby,4590338,2012-13,4.59,2012
Jonas Jerebko,4500000,2012-13,4.5,2012
Luis Scola,4500000,2012-13,4.5,2012
Boris Diaw,4500000,2012-13,4.5,2012
Jose Juan Barea,4493000,2012-13,4.49,2012
Enes Kanter,4443360,2012-13,4.44,2012
Wesley Johnson,4285560,2012-13,4.29,2012
Jared Dudley,4250000,2012-13,4.25,2012
Marreese Speights,4200000,2012-13,4.2,2012
Bradley Beal,4133280,2012-13,4.13,2012
Dorell Wright,4106000,2012-13,4.11,2012
Udonis Haslem,4060000,2012-13,4.06,2012
Steve Novak,4054055,2012-13,4.05,2012
OJ Mayo,4020000,2012-13,4.02,2012
Tristan Thompson,4006080,2012-13,4.01,2012
Anthony Morrow,4000000,2012-13,4.0,2012
Carl Landry,4000000,2012-13,4.0,2012
Brandon Rush,4000000,2012-13,4.0,2012
Ian Mahinmi,4000000,2012-13,4.0,2012
Ryan Gomes,4000000,2012-13,4.0,2012
Steve Blake,4000000,2012-13,4.0,2012
Mario Chalmers,4000000,2012-13,4.0,2012
Luke Ridnour,4000000,2012-13,4.0,2012
Raymond Felton,4000000,2012-13,4.0,2012
Hakim Warrick,4000000,2012-13,4.0,2012
JJ Hickson,4000000,2012-13,4.0,2012
Stephen Curry,3958742,2012-13,3.96,2012
Tiago Splitter,3944000,2012-13,3.94,2012
Kirk Hinrich,3941000,2012-13,3.94,2012
DeMarcus Cousins,3880800,2012-13,3.88,2012
Joel Anthony,3750000,2012-13,3.75,2012
Mike Dunleavy,3750000,2012-13,3.75,2012
Ricky Rubio,3741120,2012-13,3.74,2012
Dion Waiters,3726600,2012-13,3.73,2012
Chris Duhon,3680000,2012-13,3.68,2012
Matt Bonner,3630000,2012-13,3.63,2012
Daequan Cook,3602675,2012-13,3.6,2012
Thabo Sefolosha,3600000,2012-13,3.6,2012
Ekpe Udoh,3524880,2012-13,3.52,2012
Johan Petro,3500000,2012-13,3.5,2012
Alonzo Gee,3500000,2012-13,3.5,2012
Will Bynum,3500000,2012-13,3.5,2012
DJ Augustin,3500000,2012-13,3.5,2012
Gerald Green,3500000,2012-13,3.5,2012
Jordan Hill,3500000,2012-13,3.5,2012
Matt Carroll,3500000,2012-13,3.5,2012
Shannon Brown,3500000,2012-13,3.5,2012
Danny Green,3500000,2012-13,3.5,2012
Raja Bell,3480000,2012-13,3.48,2012
Thomas Robinson,3374640,2012-13,3.37,2012
Jonas Valanciunas,3374640,2012-13,3.37,2012
DeMar DeRozan,3344250,2012-13,3.34,2012
Tony Allen,3300000,2012-13,3.3,2012
Jan Vesely,3294960,2012-13,3.29,2012
Corey Brewer,3243000,2012-13,3.24,2012
Greg Monroe,3217680,2012-13,3.22,2012
Brandon Jennings,3179493,2012-13,3.18,2012
Shawne Williams,3158000,2012-13,3.16,2012
Josh McRoberts,3135000,2012-13,3.14,2012
Shane Battier,3135000,2012-13,3.14,2012
Vince Carter,3120000,2012-13,3.12,2012
Gerald Henderson,3101326,2012-13,3.1,2012
Jerryd Bayless,3100000,2012-13,3.1,2012
Mirza Teletovic,3090000,2012-13,3.09,2012
